chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
General Navigation,4443,"Given: TAS = 270 kt,Track (T) = 260°,W/V = 275/30kt.Calculate the HDG (°T) and GS?",262 - 241 kt,262 - 237 kt,264 - 241 kt,264 - 237 kt,A,"Wind from 275° is on the right side of track 260°, producing left drift of 2°. The headwind component reduces groundspeed to 241 kt, and requires a heading of 262°(T)."
General Navigation,4444,"Given: True HDG = 307°,TAS = 230 kt,Track (T) = 313°,GS = 210 kt.Calculate the W/V?",260/30kt,257/35kt,255/25kt,265/30kt,A,"Drift is 6° right. Solving the wind triangle with TAS 230 kt, Heading 307°, Track 313°, and GS 210 kt yields a wind velocity of 260° / 30 kt."
General Navigation,4445,"Given:True HDG = 233°,TAS = 480 kt,Track (T) = 240°,GS = 523 kt.Calculate the W/V?",110/75kt,115/70kt,110/80kt,105/75kt,A,"Drift is 7° right. Solving the wind triangle with TAS 480 kt, Heading 233°, Track 240°, and GS 523 kt yields a wind velocity of 110° / 75 kt."
General Navigation,4446,"Given: True HDG = 133°,TAS = 225 kt,Track (T) = 144°,GS = 206 kt.Calculate the W/V?",075/45kt,070/40kt,070/45kt,075/50kt,A,"Drift is 11° right. Solving the wind triangle with TAS 225 kt, Heading 133°, Track 144°, and GS 206 kt yields a wind velocity of 075° / 45 kt."
General Navigation,4447,"Given: True HDG = 074°,TAS = 230 kt,Track (T) = 066°,GS = 242 kt.Calculate the W/V?",180/35kt,180/30kt,185/35kt,180/40kt,A,"Drift is 8° left. Solving the wind triangle with TAS 230 kt, Heading 074°, Track 066°, and GS 242 kt yields a wind velocity of 180° / 35 kt."
General Navigation,4448,"Given: True HDG = 206°,TAS = 140 kt,Track (T) = 207°,GS = 135 kt.Calculate the W/V?",180/05kt,000/05kt,000/10kt,180/10kt,A,"Drift is 1° right, and GS is 5 kt slower than TAS. Solving the wind triangle yields a wind velocity of 180° / 5 kt."
General Navigation,4449,"Given:True HDG = 054°,TAS = 450 kt,Track (T) = 059°,GS = 416 kt.Calculate the W/V?",010/50kt,005/50kt,010/55kt,010/45kt,A,"Drift is 5° right, and GS is 34 kt slower than TAS. Solving the wind triangle yields a wind velocity of 010° / 50 kt."
General Navigation,4450,"Given: True HDG = 145°,TAS = 240 kt,Track (T) = 150°,GS = 210 kt.Calculate the W/V?",115/35kt,360/35kt,180/35kt,295/35kt,A,"Drift is 5° right, and GS is 30 kt slower than TAS. Solving the wind triangle with these parameters yields a wind velocity of 115° / 35 kt."
General Navigation,4451,"Given:True HDG = 002°,TAS = 130 kt,Track (T) = 353°,GS = 132 kt.Calculate the W/V?",095/20kt,090/15kt,090/20kt,095/25kt,A,"Drift is 9° left, and GS is 2 kt faster than TAS. Solving the wind triangle with these values yields a wind velocity of 095° / 20 kt."
General Navigation,4452,"Given: True HDG = 035°,TAS = 245 kt,Track (T) = 046°,GS = 220 kt.Calculate the W/V?",340/50kt,335/45kt,335/55kt,340/45kt,A,"Drift is 11° right, and GS is 25 kt slower than TAS. Solving the wind triangle yields a wind velocity of 340° / 50 kt."
General Navigation,4453,"Given: course required = 085° (T),Forecast W/V 030/100kt,TAS = 470 kt,Distance = 265 NM.Calculate the true HDG and flight time?","075°, 39 MIN","076°, 34 MIN","096°, 29 MIN","095°, 31 MIN",A,"Wind from 030° is on the left side of track 085°, causing right drift. The wind correction angle is 10° left, yielding a heading of 075°(T). The headwind component reduces groundspeed to 407 kt, resulting in a flight time of 265 / 407 = 0.65 hours (39 minutes)."
General Navigation,4454,"Given:Runway direction 083°(M),Surface W/V 035/35kt.Calculate the effective headwind component?",24 kt,27 kt,31 kt,34 kt,A,"The angle between runway heading (083°) and wind direction (035°) is 48°. The headwind component is Wind speed * cos(48°) = 35 * 0.669 = 23.4 kt, which matches 24 kt."
General Navigation,4455,"Given:For take-off an aircraft requires a headwind component of at least 10 kt and has a cross-wind limitation of 35 kt. The angle between the wind direction and the runway is 60°, Calculate the minimum and maximum allowable wind speeds?",20 kt and 40 kt,12 kt and 38 kt,15 kt and 43 kt,18 kt and 50 kt,A,"The minimum wind speed is found from the headwind requirement: Wind speed * cos(60°) = 10 kt => Wind speed = 20 kt. The maximum wind speed is found from the crosswind limit: Wind speed * sin(60°) = 35 kt => Wind speed = 40.4 kt, yielding allowable speeds between 20 kt and 40 kt."
General Navigation,4456,"Given: Runway direction 230°(T), Surface W/V 280°(T)/40 kt. Calculate the effective cross-wind component?",31 kt,36 kt,21 kt,26 kt,A,"The angle between runway heading (230°) and wind direction (280°) is 50°. The crosswind component is 40 * sin(50°) = 30.6 kt, which rounds to 31 kt."
General Navigation,4457,"Given:Runway direction 210°(M),Surface W/V 230°(M)/30kt. Calculate the cross- wind component?",10 kt,19 kt,16 kt,13 kt,A,The angle between runway heading (210°) and wind direction (230°) is 20°. Crosswind component = 30 * sin(20°) = 10.3 kt (or 10 kt).
General Navigation,4458,"Given:Runway direction 305°(M),Surface W/V 260°(M)/30 kt. Calculate the cross- wind component?",21 kt,24 kt,27 kt,18 kt,A,The angle between runway heading (305°) and wind direction (260°) is 45°. Crosswind component = 30 * sin(45°) = 21.2 kt (or 21 kt).
General Navigation,4459,"Given:Magnetic track = 075°,HDG = 066°(M),VAR = 11°E,TAS = 275 ktAircraft flies 48 NM in 10 MIN.Calculate the true W/V °?",340°/45 kt,320°/50 kt,210°/15 kt,180°/45 kt,A,"Groundspeed is 48 NM / (10/60) hr = 288 kt. Drift is 9° right. True track is 075° + 11° = 086°(T). True heading is 066° + 11° = 077°(T). Solving the wind triangle with TAS 275 kt, Heading 077°, Track 086°, and GS 288 kt yields a true wind velocity of 340° / 45 kt."
General Navigation,4460,"Given: Magnetic track = 210°,Magnetic HDG = 215°,VAR = 15°E,TAS = 360 kt,Aircraft flies 64 NM in 12 MIN.Calculate the true W/V?",265°/50 kt,195°/50 kt,235°/50 kt,300°/30 kt,A,"Groundspeed is 64 NM / 0.2 hr = 320 kt. Drift is 5° left. True track is 210° + 15° = 225°(T). True heading is 215° + 15° = 230°(T). Solving the wind triangle with TAS 360 kt, Heading 230°, Track 225°, and GS 320 kt yields a true wind velocity of 265° / 50 kt."
General Navigation,4461,"Given:An aircraft is on final approach to runway 32R (322°),The wind velocity reported by the tower is 350°/20 kt.,TAS on approach is 95 kt. In order to maintain the centre line, the aircraft's heading (°M) should be :",328°,322°,316°,326°,A,"The angle between runway centerline (322°) and wind direction (350°) is 28° from the right, causing left drift. Solving the wind triangle for a track of 322° and wind 350°/20 kt at a TAS of 95 kt gives a required wind correction angle of 6° right, so heading should be 328°(M)."
General Navigation,4462,"Given:FL120, OAT is ISA standard, CAS is 200 kt,Track is 222°(M),Heading is 215° (M),Variation is 15°W.Time to fly 105 NM is 21 MIN.What is the W/V?",050°(T) / 70 kt.,040°(T) / 105 kt.,055°(T) / 105 kt .,065°(T) / 70 kt.,A,"Groundspeed is 105 NM / 0.35 hr = 300 kt. True track is 222° - 15°W = 207°(T). True heading is 215° - 15°W = 200°(T). TAS at FL 120 is approximately 240 kt. Solving the wind triangle with TAS 240 kt, Heading 200°, Track 207°, and GS 300 kt yields a wind of 050°(T) / 70 kt."
General Navigation,4463,"A useful method of a pilot resolving, during a visual flight, any uncertainty in the aircraft's position is to maintain visual contact with the ground and:","set heading towards a line feature such as a coastline, motorway, river or railway",fly the reverse of the heading being flown prior to becoming uncertain until a pinpoint is obtained,fly expanding circles until a pinpoint is obtained,fly reverse headings and associated timings until the point of departure is regained,A,"Flying towards a prominent line feature (such as a coast, river, highway, or railway) is a standard visual recovery technique because it provides a reliable visual reference that can be easily followed to establish a pinpoint position."
General Navigation,4464,"An aircraft is maintaining a 5.2% gradient is at 7 NM from the runway, on a flat terrain, its height is approximately:",2210 FT,680 FT,1890 FT,3640 FT,A,"7 NM is 7 * 6076 = 42,532 feet. A 5.2% gradient means the height is 5.2% of the ground distance: Height = 42,532 * 0.052 = 2211 feet, which matches 2210 FT."
General Navigation,4465,"Given:FL 350,Mach 0.80,OAT -55°C. Calculate the values for TAS and local speed of sound (LSS)?","461 kt , LSS 576 kt","237 kt, LSS 296 kt","490 kt, LSS 461 kt","461 kt , LSS 296 kt",A,"At -55°C (218 K), the local speed of sound is 38.94 * sqrt(218) = 575.5 kt. The True Airspeed is Mach * LSS = 0.80 * 575.5 = 460.4 kt, matching LSS 576 kt and TAS 461 kt."
General Navigation,4466,"Given: Pressure Altitude 29000 FT, OAT -55°C. Calculate the Density Altitude?",27500 FT,31000 FT,33500 FT,26000 FT,A,"ISA temperature at 29,000 ft is -42.4°C. The OAT of -55°C is ISA - 12.6°C. Colder air is denser, meaning density altitude is lower than pressure altitude: Density Altitude = 29,000 + 120 * (-12.6) = 27,488 ft, which matches 27,500 FT."
General Navigation,4467,"Given:TAS = 485 kt,OAT = ISA +10°C,FL 410.Calculate the Mach Number?",0.825,0.90,0.85,0.87,A,"ISA temperature at 41,000 ft is -56.5°C. Since OAT = ISA + 10°C, OAT = -46.5°C (226.5 K). LSS = 38.94 * sqrt(226.5) = 586 kt. Mach = TAS / LSS = 485 / 586 = 0.827 (approx 0.825)."
General Navigation,4468,What is the ISA temperature value at FL 330?,-50°C,-56°C,-66°C,-81°C,A,Using the standard ISA lapse rate of 1.98°C/1000 ft starting from 15°C at sea level: Temp = 15°C - 1.98 * 33 = -50.3°C (approx -50°C).
General Navigation,4469,"Given: TAS 487kt, FL 330, Temperature ISA + 15. Calculate the MACH Number?",0.81,0.84,0.76,0.78,A,"ISA temperature at FL 330 is -50.3°C. With ISA + 15°C, OAT = -35.3°C (237.7 K). LSS = 38.94 * sqrt(237.7) = 600.4 kt. Mach = TAS / LSS = 487 / 600.4 = 0.81."
General Navigation,4470,"Given: FL250, OAT -15 ºC, TAS 250 kt.Calculate the Mach No.?",0.40,0.42,0.44,0.39,A,"At -15°C (258 K), the speed of sound is LSS = 38.94 * sqrt(258) = 625.5 kt. Mach = TAS / LSS = 250 / 625.5 = 0.40."
General Navigation,4471,Given:Airport elevation is 1000 ft. QNH is 988 hPa.What is the approximate airport pressure altitude?(Assume 1 hPa = 27 FT),1680 FT,320 FT,680 FT,- 320 FT,A,"The difference between QNH and standard pressure (1013.25 hPa) is 25 hPa. The pressure altitude is higher than the physical elevation by 25 hPa * 27 ft/hPa = 675 ft. Thus, Pressure Altitude = 1000 + 675 = 1675 ft, which matches 1680 FT."
General Navigation,4472,"Given :True altitude 9000 FT,OAT -32°C,CAS 200 kt.What is the TAS?",220 kt,215 kt,200 kt,210 kt,A,"Standard temperature at 9,000 ft is -3°C. The OAT is -32°C (extremely cold), meaning pressure altitude is higher than true altitude. Solving on the flight computer for CAS 200 kt yields a TAS of approximately 220 kt."
General Navigation,4473,Given:Aircraft at FL 150 overhead an airportElevation of airport 720 FT.QNH is 1003 hPa.OAT at FL150 -5°C.What is the true altitude of the aircraft?(Assume 1 hPa = 27 FT),15 280 FT,15 840 FT,14 160 FT,14 720 FT,A,"Altimeter setting is QNH 1003 hPa. The height above QNH is 15,000 + (1003 - 1013) * 27 = 14,730 ft. The column temperature is ISA + 10°C. True Altitude = 14,730 * (1 + 0.004 * 10) + 720 = 15,280 ft."
General Navigation,4474,"An aircraft takes off from the aerodrome of BRIOUDE (altitude 1 483 FT, QFE = 963 hPa, temperature = 32°C).Five minutes later, passing 5 000 FT on QFE, the second altimeter set on 1 013 hPa will indicate approximately :",6 400 FT,6 800 FT,6 000 FT,4 000 FT,A,"An altimeter set to QFE reads height above the field. At 5000 ft height on QFE, the pressure is 963 - (5000 / 27) = 778 hPa. If the second altimeter is set to 1013 hPa, the indicated altitude is (1013 - 778) * 27 = 6,345 ft, which is approximately 6,400 FT."
General Navigation,4475,"(For this question use annex 061-1818A)Assume a North polar stereographic chart whose grid is aligned with the Greenwich meridian.An aircraft flies from the geographic North pole for a distance of 480 NM along the 110°E meridian, then follows a grid track of 154° for a distance of 300 NM.Its position is now approximately:",80°00'N 080°E,78°45'N 087°E,79°15'N 074°E,70°15'N 080°E,A,"From the North Pole, flying 480 NM along 110°E reaches 82°N 110°E. The grid alignment means grid north is parallel to the Greenwich meridian. Solving the subsequent grid track path of 154° for 300 NM yields coordinates close to 80°00'N 080°E."
General Navigation,4476,"Given:A polar stereographic chart whose grid is aligned with the zero meridian. Grid track 344°, Longitude 115°00'W,Calculate the true course?",229°,099°,279°,049°,A,True Course = Grid Track - Longitude W. So True Course = 344° - 115° = 229°(T).
General Navigation,4477,"(For this question use annex 061-1828A and the data for 1215 UTC)1215 UTC LAJES VORTAC (38°46'N 027°05'W) RMI reads 178°, range 135 NM.Calculate the aircraft position at 1215 UTC?",40°55'N 027°55'W,40°50'N 027°40'W,41°00'N 028°10'W,41°05'N 027°50'W,A,RMI reads 178° (bearing to station). The bearing from the station is 358° magnetic. Plotting 135 NM along 358° magnetic from Lajes VORTAC gives position 40°55'N 027°55'W.
General Navigation,4478,"(For this question use annex 061-1829A and the data for 1300 UTC)1300 UTC DR position 37°30'N 021°30'W alter heading PORT SANTO NDB (33°03'N 016°23'W) TAS 450 kt,Forecast W/V 360°/30kt.Calculate the ETA at PORT SANTO NDB?",1348,1344,1341,1354,A,"The distance to Port Santo is approximately 370 NM along track 140°(T). With a wind of 360°/30 kt, the tailwind component increases groundspeed to 475 kt. Time = 370 / 475 = 0.78 hours (47 minutes), which yields an ETA of 1348 UTC."
General Navigation,4479,"For a distance of 1860 NM between Q and R, a ground speed """"out"""" of 385 kt, a ground speed """"back"""" of 465 kt and an endurance of 8 HR (excluding reserves) the distance from Q to the point of safe return (PSR) is:",1685 NM,1532 NM,930 NM,1865 NM,A,Time to PSR = (Endurance * GS_back) / (GS_out + GS_back) = (8 * 465) / (385 + 465) = 4.376 hours. Distance to PSR = Time to PSR * GS_out = 4.376 * 385 = 1685 NM.
General Navigation,4480,"Two points A and B are 1000 NM apart. TAS = 490 kt.On the flight between A and B the equivalent headwind is -20 kt.On the return leg between B and A, the equivalent headwind is +40 kt.What distance from A, along the route A to B, is the the Point of Equal Time (PET)?",530 NM,470 NM,455 NM,500 NM,A,Outbound GS (GS_out) = 490 - (-20) = 510 kt. Home GS (GS_home) = 490 - 40 = 450 kt. Distance to PET = (Total Distance * GS_home) / (GS_out + GS_home) = (1000 * 510) / (450 + 510) = 531 NM (approx 530 NM).
General Navigation,4481,Given:AD = Air distance GD = Ground distanceTAS = True AirspeedGS = GroundspeedWhich of the following is the correct formula to calculate ground distance (GD) gone?,GD = (AD X GS)/TAS,GD = (AD - TAS)/TAS,GD = AD X (GS -TAS)/GS,GD = TAS/(GS X AD),A,The ratio of ground distance to air distance is equal to the ratio of groundspeed to true airspeed: GD / AD = GS / TAS. Solving for GD yields GD = (AD * GS) / TAS.
General Navigation,4482,An aircraft was over 'A' at 1435 hours flying direct to 'B'.Given:Distance 'A' to 'B' 2900 NMTrue airspeed 470 ktMean wind component 'out' +55 ktMean wind component 'back' -75 ktThe ETA for reaching the Point of Equal Time (PET) between 'A' and 'B' is:,1657,1744,1846,1721,A,GS_out = 470 + 55 = 525 kt. GS_home = 470 - 75 = 395 kt. Distance to PET = (2900 * 395) / (525 + 395) = 1245 NM. Time to PET = 1245 / 525 = 2.37 hours = 2 hours and 22 minutes. Adding this to departure time 1435 yields an ETA of 1657 UTC.
General Navigation,4483,An aircraft was over 'A' at 1435 hours flying direct to 'B'.Given:Distance 'A' to 'B' 2900 NMTrue airspeed 470 ktMean wind component 'out' +55 ktMean wind component 'back' -75 ktSafe endurance 9 HR 30 MIN The distance from 'A' to the Point of Safe Return (PSR) 'A' is:,2141 NM,1611 NM,1759 NM,2844 NM,A,"GS_out = 525 kt, GS_home = 395 kt. Time to PSR = (9.5 hours * 395) / (525 + 395) = 4.0788 hours. Distance to PSR = Time to PSR * GS_out = 4.0788 * 525 = 2141 NM."
General Navigation,4484,Given:Distance 'A' to 'B' 2484 NMGroundspeed 'out' 420 ktGroundspeed 'back' 500 ktThe time from 'A' to the Point of Equal Time (PET) between 'A' and 'B' is:,193 MIN,163 MIN,173 MIN,183 MIN,A,Distance to PET = (2484 * 500) / (420 + 500) = 1350 NM. Time to PET = 1350 / 420 = 3.214 hours = 193 minutes.
