chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
AGK,882,"""""Vapor lock"""" is the phenomenon by which:",heat produces vapour plugs in the fuel line.,water vapour plugs are formed in the intake fuel line following the condensation of water in fuel tanks which have not been drained for sometime.,abrupt and abnormal enrichment of the fuel/air mixture following an inappropriate use of carburettor heat.,burnt gas plugs forming and remaining in the exhaust manifold following an overheat and thereby disturbing the exhaust.,A,"Vapour lock occurs when high temperatures in the engine compartment or fuel lines cause the aviation fuel to boil and vaporize before reaching the fuel metering system. These vapor bubbles disrupt the fuel pump's ability to deliver liquid fuel, starving the engine."
AGK,883,"The power of a piston engine decreases during climb with a constant power lever setting, because of the decreasing :",air density.,engine temperature.,humidity.,temperature.,A,"In a normally aspirated engine, the power output is directly dependent on the mass of air drawn into the cylinders. As the aircraft climbs, the atmospheric pressure and air density decrease, which reduces the mass of the intake charge and decreases engine power."
AGK,884,The conditions under which you obtain the highest engine power are :,cold and dry air at high pressure.,warm and humid air at low pressure.,cold and humid air at high pressure.,warm and dry air at high pressure.,A,"An internal combustion engine produces maximum power when it can burn the greatest mass of fuel and air. This condition is achieved when the intake air is cold, dry, and at high pressure, as these environmental factors maximize air density."
AGK,885,The power output of a normally aspirated piston engine increases with increasing altitude at constant Manifold Air Pressure (MAP) and RPM because of the :,lower back pressure.,lower losses during the gas change.,lower friction losses.,leaner mixture at higher altitudes.,A,"If manifold air pressure (MAP) and RPM are held constant during a climb (which requires a supercharged engine), engine power actually increases slightly. This is because the surrounding atmospheric pressure decreases, reducing the exhaust backpressure and improving scavenging efficiency."
AGK,886,"During climb with constant Manifold Air Pressure (MAP) and RPM indication and constant mixture setting, the power output of a piston engine :",increases.,decreases.,only stays constant if the speed control lever is pushed forward.,stays constant.,A,"If manifold air pressure (MAP) and RPM are held constant during a climb, the power output of the engine increases. The primary reason is the decrease in ambient pressure, which reduces exhaust backpressure, allowing the cylinders to exhaust burnt gases more efficiently."
AGK,887,The global output of a piston engine is of:(global output = Thermal energy corresponding to the available shaft/power over the total thermal energy produced).,0.30,0.50,0.75,0.90,A,"Piston engines are relatively inefficient heat engines. Only about 30% (a ratio of 0.30) of the total heat energy released by the combustion of fuel is converted into useful mechanical shaft power, with the remaining 70% lost to the exhaust, cooling, and friction."
AGK,888,A turbocharger system is normally driven by:,the exhaust system.,an electric motor.,an hydraulic motor.,an electrically activated hydraulically powered clutch.,A,"A turbocharger is a supercharging device driven entirely by the engine's high-energy exhaust gas flow. The exhaust gases pass through a turbine wheel, which rotates a shaft connected directly to the compressor impeller."
AGK,889,A turbocharger consists of a :,compressor and turbine mounted on a common shaft.,compressor and turbine on individual shafts.,compressor driving a turbine via a reduction gear.,turbine driving a compressor via a reduction gear.,A,A turbocharger is comprised of a centrifugal compressor impeller and an exhaust gas turbine wheel mounted on opposite ends of a common shaft. This design allows the turbine to drive the compressor directly without the need for complex mechanical gears.
AGK,890,The air in a piston engine turbo-supercharger centrifugal compressor :,enters the eye of the impeller and leaves at a tangent to the periphery.,enters via the diffuser and is fed to the impeller at the optimum angle of attack.,enters at the periphery and leaves via the eye of the impeller.,enters at a tangent to the rotor and leaves via the stator.,A,"In a centrifugal compressor, air enters axially near the center (the eye) of the rotating impeller. The impeller flings the air outward radially, accelerating it toward the outer periphery where a diffuser converts this velocity energy into static pressure."
AGK,891,"In a piston engine, turbocharger boost pressure may be monitored by :",a manifold pressure gauge only.,"a cylinder head temperature gauge (CHT), a manifold pressure gauge, and engine rpm readings.",both a CHT gauge and manifold pressure gauge.,both engine rpm readings and a manifold pressure gauge.,A,"The primary instrument used to monitor the boost pressure supplied to the engine by a turbocharger is the manifold pressure gauge. This gauge displays the absolute pressure of the fuel/air mixture inside the engine intake manifold, measured in inches of mercury."
AGK,892,The primary purpose of a supercharger is to :,maintain power at altitude,increase quantity of fuel at metering jet,provide leaner mixtures at altitudes below 5000 ft,provide a richer mixture at high altitudes,A,"The primary purpose of a supercharger or turbocharger is to compress the intake air, maintaining sea-level manifold pressure and engine power output as the aircraft climbs into less dense air at higher altitudes."
AGK,893,The kind of compressor normally used as a supercharger is :,a radial compressor.,an axial compressor.,a hybrid compressor.,a piston compressor.,A,"The compressor type used in aircraft piston engine supercharging systems is almost exclusively a centrifugal (or radial) compressor. This type of compressor is lightweight, compact, and highly efficient at the high rotational speeds of engine drives."
