chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Principles of Flight,5561,A Machtrimmer:,corrects insufficient stick force stability at high Mach Numbers.,increases the stick force per g at high Mach Numbers.,is necessary for compensation of the autopilot at high Mach Numbers.,has no effect on the shape of the elevator position versus speed (IAS) curve for a fully hydraulic controlled aeroplane.,A,The primary purpose of a Mach trimmer is to automatically correct the reduction in stick force stability (tuck under tendency) that occurs at high Mach numbers in swept-wing aeroplanes.
Principles of Flight,5562,The (1) stick force stability and the (2) manoeuvre stability are positively affected by:,(1) forward C.G. position (2) forward CG. position.,(1) forward C.G. position (2) aeroplane nose up trim.,(1) aft C.G. position (2) aft CG. position.,(1) aeroplane nose up trim (2) aeroplane nose up trim.,A,"Both stick force stability (speed stability) and maneuver stability are positively affected by a forward center of gravity (CG) position, which increases the static margin and requires larger pilot control inputs for pitching."
Principles of Flight,5563,Which statement about stick force per g is correct?,The stick force per g must have both an upper and lower limit in order to assure acceptable control characteristics.,"The stick force per g increases, when centre of gravity is moved aft.",The stick force per g can only be corrected by means of electronic devices (stability augmentation) in case of an unacceptable value.,"If the slope of the Fe-n line becomes negative, generally speaking this is not a problem for control of an aeroplane.",A,"The stick force per g (maneuver stability) must be within certified upper and lower limits. If it is too low, the aircraft is oversensitive and easy to overstress; if it is too high, the pilot cannot maneuver effectively."
Principles of Flight,5564,The value of the manoeuvre stability of an aeroplane is 150 N/g. The load factor in straight and level flight is 1. The increase of stick force necessary to achieve the load factor of 2.5 is:,225 N.,375 N.,450 N.,150 N.,A,The maneuver stability is 150 N/g. The change in load factor is delta-n = 2.5 - 1.0 = 1.5 g. The required increase in stick force is: Force = Manoeuvre Stability * delta-n = 150 * 1.5 = 225 N.
Principles of Flight,5565,"An aeroplane has static directional stability, in a side-slip to the right, initially the:",nose of the aeroplane tends to move to the right.,right wing tends to go down.,nose of the aeroplane will remain in the same direction.,nose of the aeroplane tends to move to the left.,A,"When an aeroplane sideslips to the right, the relative wind strikes the fuselage and vertical tail from the right. Positive static directional stability (weathercock stability) generates a yawing moment that turns the nose of the aeroplane to the right, into the relative wind."
Principles of Flight,5566,The effect of a positive wing sweep on static directional stability is as follows:,Stabilizing effect,No effect,Destabilizing dihedral effect,Negative dihedral effect,A,"Positive wing sweepback contributes to static directional stability because the advancing wing presents a larger frontal area and lower sweep relative to the airflow, producing more drag and a restoring yawing moment."
Principles of Flight,5567,The effect of a high wing with zero dihedral is as follows:,Positive dihedral effect,Negative dihedral effect,Its only purpose is to ease aeroplane loading,Zero dihedral effect,A,"A high-wing configuration creates a positive dihedral effect (lateral stability) during a sideslip because the airflow passes around the fuselage and generates high pressure underneath the windward wing, rolling the aircraft away from the sideslip."
Principles of Flight,5568,Which of the following lists aeroplane features that each increase static lateral stability ?,"High wing, sweep back, large and high vertical fin.","Low wing, dihedral, elliptical wing planform.","Fuselage mounted engines, dihedral, T-tail.","Sweep back, under wing mounted engines, winglets.",A,"Aeroplane design features that increase static lateral stability (effective dihedral) include a high wing position, swept-back wings, and a large vertical fin (which also provides directional stability)."
Principles of Flight,5569,Which type of wing arrangement decreases the static lateral stability of an aeroplane?,Anhedral.,Dihedral.,High wing.,Increased wing span.,A,An anhedral wing arrangement (wings slanted downwards) decreases the static lateral stability (effective dihedral effect). It is often used on high-wing aircraft to prevent excessive lateral stability and Dutch roll.
Principles of Flight,5570,"The effect of a ventral fin on the static stability of an aeroplane is as follows : (1=longitudinal, 2=lateral, 3=directional)","1 : no effect, 2 : negative, 3 : positive","1 : positive, 2 : negative, 3 : negative","1 : negative, 2 : positive, 3 : positive","1 : no effect, 2 : positive, 3: negative",A,"A ventral fin is mounted underneath the rear fuselage. It has no effect on longitudinal stability, creates a small negative dihedral effect (decreases lateral stability) because its center of pressure is below the roll axis, and increases directional stability by acting as additional vertical fin area."
Principles of Flight,5571,Dihedral of the wing:,increases the static lateral stability.,is the only way to increase the static lateral stability.,is only positive for aeroplanes with high mounted wings.,decreases the static lateral stability.,A,"Geometric dihedral (tilting the wings upward) increases the static lateral stability (effective dihedral) by ensuring the low wing in a sideslip operates at a higher angle of attack and produces more lift, which rolls the aircraft back to level."
