chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Performance,1979,(For this question use annex 032-3591A or Performance Manual MRJT 1 Figure 4.5)Consider the take-off performance for the twin jet aeroplane climb limit chart. Why has the wind been omitted from the chart?,The climb limit performances are taken relative to the air.,The effect of the wind must be taken from another chart.,There is no effect of the wind on the climb angle relative to the ground.,There is a built-in safety measure.,A,"Using the MRJT Performance Manual Figure 4.5, the climb limit curves are plotted relative to the reference pressure altitude and temperature to determine the maximum climb-limited mass."
Performance,1980,Vx and Vy with take-off flaps will be:,lower than that for clean configuration.,higher than that for clean configuration.,same as that for clean configuration.,changed so that Vx increases and Vy decreases compared to clean configuration. 166,A,"Extending takeoff flaps increases lift, which reduces the stall speed. Consequently, the speeds for best angle of climb (Vx) and best rate of climb (Vy) are lower with flaps extended than in the clean configuration."
Performance,1981,"Other factors remaining constant, how does increasing altitude affect Vx and Vy:",Both will increase.,Both will remain the same.,Both will decrease.,Vx will decrease and Vy will increase.,A,"As altitude increases, air density decreases. To maintain the same optimum lift coefficients for Vx and Vy, the True Airspeed (TAS) corresponding to these speeds must increase."
Performance,1982,How does TAS vary in a constant Mach climb in the troposphere?,TAS decreases.,TAS increases.,TAS is constant.,TAS is not related to Mach Number.,A,"In a constant Mach number climb within the troposphere, the outside air temperature decreases with altitude. Since the speed of sound is directly proportional to the square root of the absolute temperature, the speed of sound decreases, and thus the TAS at a constant Mach number decreases."
Performance,1983,"A jet aeroplane is climbing at a constant IAS and maximum climb thrust, how will the climb angle / the pitch angle change?",Reduce / decrease.,Reduce / remain constant.,Remain constant / decrease.,Remain constant / become larger.,A,"In a constant IAS climb, as altitude increases, air density decreases, which increases the TAS and reduces the engine thrust available. This results in a reduction of the rate of climb and a decrease in the climb gradient."
Performance,1984,With a jet aeroplane the maximum climb angle can be flown at approximately:,The highest CL/CD ratio.,The highest CL/CDÂ² ratio.,1.2 Vs,1.1 Vs,A,"For a jet aircraft, climb angle depends on excess thrust (Thrust - Drag). Since thrust is relatively constant with speed, excess thrust is maximized where drag is minimized, which occurs at the highest lift-to-drag ratio (L/D max)."
Performance,1985,"What happens to the drag of a jet aeroplane if, during the initial climb after take off, constant IAS is maintained?(Assume a constant mass.)",The drag remains almost constant.,The drag increases considerably.,The drag decreases.,The drag increases initially and decreases thereafter.,A,"During the initial climb at a constant V2 speed, the aircraft configuration is constant, and the airspeed is constant. Therefore, the total aerodynamic drag remains almost constant during this short climb segment."
Performance,1986,Which of the following sequences of speed for a jet aeroplane is correct ? (from low to high speeds),"Vs, maximum angle climb speed, maximum range speed.","Vs, maximum range speed, maximum angle climb speed.","Maximum endurance speed, maximum range speed, maximum angle of climb speed.","Maximum endurance speed, long range speed, maximum range speed.",A,"For a jet aircraft, the logical progression of speeds from lowest to highest is: stall speed (Vs), speed for maximum climb angle (Vx), and speed for maximum range cruise."
Performance,1987,A jet aeroplane is climbing at constant Mach number below the tropopause. Which of the following statements is correct?,IAS decreases and TAS decreases.,IAS increases and TAS increases.,IAS decreases and TAS increases.,IAS increases and TAS decreases.,A,"In a constant Mach number climb below the tropopause, OAT decreases, which reduces the speed of sound and therefore decreases the TAS. To maintain the constant Mach number, the IAS must also decrease as density decreases."
Performance,1988,Which of the following three speeds of a jet aeroplane are basically identical?The speeds for:,"holding, maximum climb angle and minimum glide angle.","maximum drag, maximum endurance and maximum climb angle.","maximum range, minimum drag and minimum glide angle.","maximum climb angle, minimum glide angle and maximum range.",A,"For a jet aircraft, the speed for minimum drag (L/D max speed) is the speed that yields the maximum climb angle (Vx), the minimum glide angle, and the minimum fuel flow in a hold."
Performance,1989,What happens when an aeroplane climbs at a constant Mach number?,The lift coefficient increases.,"The TAS continues to increase, which may lead to structural problems.",IAS stays constant so there will be no problems.,"The """"1.3G"""" altitude is exceeded, so Mach buffet will start immediately.",A,"In a constant Mach climb, the air density decreases while the TAS decreases. To maintain level flight or a steady climb at lower density, the required lift coefficient (CL) must increase."
Performance,1990,A jet aeroplane is climbing with constant IAS. Which operational speed limit is most likely to be reached?,The Maximum operating Mach number.,The Stalling speed.,The Minimum control speed air.,The Mach limit for the Mach trim system.,A,"When climbing at a constant IAS, the True Airspeed (TAS) and Mach number increase with altitude. The operational limit that is eventually reached is the Maximum Operating Mach number (MMO)."
Performance,1991,Higher gross mass at the same altitude decreases the gradient and the rate of climb whereas,VY and VX are increased.,VX is increased and VY is decreased.,VY and VX are not affected by a higher gross mass.,VY and VX are decreased.,A,"An increase in gross mass requires a higher lift. To generate this lift at the same angle of attack, the speeds for best climb angle (Vx) and best rate of climb (Vy) must both be increased."
Performance,1992,As long as an aeroplane is in a positive climb,VX is always below VY.,VX is sometimes below and sometimes above VY depending on altitude.,VX is always above VY.,VY is always above VMO.,A,"For any aircraft, as long as it has a positive rate of climb, the speed for best angle of climb (Vx) is always lower than the speed for best rate of climb (Vy)."
